file_id,gene,tpm,log2tpm,status,n_hits,selected_value_rule,note,match_column_used
8723c7c0-1c79-45f5-ab15-d4a54a58440c,CD274,0.9479,0.9619196151988836,ok,1,single_row,NA,gene_name
8723c7c0-1c79-45f5-ab15-d4a54a58440c,PDCD1LG2,2.2192,1.6867022102560776,ok,1,single_row,NA,gene_name
4759bd5b-043d-4348-943c-39fe8434941c,PDCD1,0.4823,0.5678374616192178,ok,1,single_row,NA,gene_name
4759bd5b-043d-4348-943c-39fe8434941c,CTLA4,0.0788,0.1094274266861541,ok,1,single_row,NA,gene_name
4759bd5b-043d-4348-943c-39fe8434941c,TIGIT,0.1107,0.15146919750307983,ok,1,single_row,NA,gene_name
4759bd5b-043d-4348-943c-39fe8434941c,HAVCR2,13.6791,3.875691611751029,ok,1,single_row,NA,gene_name
4759bd5b-043d-4348-943c-39fe8434941c,CD274,4.9648,2.576473765104831,ok,1,single_row,NA,gene_name
4759bd5b-043d-4348-943c-39fe8434941c,PDCD1LG2,2.6568,1.8705817240545854,ok,1,single_row,NA,gene_name
2eecdfac-0657-4e12-8312-56f8c59ac698,PDCD1,0.2183,0.2848694330960322,ok,1,single_row,NA,gene_name
2eecdfac-0657-4e12-8312-56f8c59ac698,CTLA4,0.3362,0.41813596395949654,ok,1,single_row,NA,gene_name
2eecdfac-0657-4e12-8312-56f8c59ac698,TIGIT,0.1074,0.14717642698094646,ok,1,single_row,NA,gene_name
2eecdfac-0657-4e12-8312-56f8c59ac698,HAVCR2,19.5268,4.359436832710712,ok,1,single_row,NA,gene_name
2eecdfac-0657-4e12-8312-56f8c59ac698,CD274,1.7353,1.4516990724243364,ok,1,single_row,NA,gene_name
2eecdfac-0657-4e12-8312-56f8c59ac698,PDCD1LG2,1.0219,1.0157116455734194,ok,1,single_row,NA,gene_name
88021d16-b553-4543-8e2b-e693c01a277d,PDCD1,0.1133,0.15484240686923262,ok,1,single_row,NA,gene_name
88021d16-b553-4543-8e2b-e693c01a277d,CTLA4,0.0833,0.11543282612034657,ok,1,single_row,NA,gene_name
88021d16-b553-4543-8e2b-e693c01a277d,TIGIT,0.2047,0.2686739245483581,ok,1,single_row,NA,gene_name
88021d16-b553-4543-8e2b-e693c01a277d,HAVCR2,45.8153,5.548908197917986,ok,1,single_row,NA,gene_name
88021d16-b553-4543-8e2b-e693c01a277d,CD274,2.7467,1.9056204650330812,ok,1,single_row,NA,gene_name
88021d16-b553-4543-8e2b-e693c01a277d,PDCD1LG2,2.7105,1.891613607039202,ok,1,single_row,NA,gene_name
79f28022-1bbf-4a4a-bca1-f3e3b51442c6,PDCD1,0.1806,0.23952024689811735,ok,1,single_row,NA,gene_name
79f28022-1bbf-4a4a-bca1-f3e3b51442c6,CTLA4,0.0354,0.05018822331147818,ok,1,single_row,NA,gene_name
79f28022-1bbf-4a4a-bca1-f3e3b51442c6,TIGIT,1.1067,1.0749848849538057,ok,1,single_row,NA,gene_name
79f28022-1bbf-4a4a-bca1-f3e3b51442c6,HAVCR2,9.739,3.4247877528094186,ok,1,single_row,NA,gene_name
79f28022-1bbf-4a4a-bca1-f3e3b51442c6,CD274,1.2353,1.1604684687541478,ok,1,single_row,NA,gene_name
79f28022-1bbf-4a4a-bca1-f3e3b51442c6,PDCD1LG2,0.3426,0.4250295475262856,ok,1,single_row,NA,gene_name
ced38b35-e7cd-49de-be9e-ba150ebe972d,PDCD1,0.1337,0.18103892443166827,ok,1,single_row,NA,gene_name
ced38b35-e7cd-49de-be9e-ba150ebe972d,CTLA4,0.0327,0.046421211248710355,ok,1,single_row,NA,gene_name
ced38b35-e7cd-49de-be9e-ba150ebe972d,TIGIT,1.1506,1.1047392162162375,ok,1,single_row,NA,gene_name
ced38b35-e7cd-49de-be9e-ba150ebe972d,HAVCR2,16.8878,4.160904057779648,ok,1,single_row,NA,gene_name
