pair_id,StromalScore,ImmuneScore,ESTIMATEScore,TumorPurity
X321,1.89257744107324,28.1966863717353,30.0892638128086,0.8199893260438785
X322,13.6684900855897,16.4481372158391,30.1166273014288,0.8199870269960771
X323,1.7461502207873,28.3179283335877,30.064078554375,0.8199914420676764
X324,-1.1246067799746,31.1218159807448,29.9972092007702,0.8199970602658927
X325,-2.00789951390063,31.9767451190235,29.9688456051228,0.8199994432814032
X326,-17.6861544845151,46.8625674760458,29.1764129915307,0.8200660151029555
X327,-25.3129940704179,53.6650205478577,28.3520264774398,0.8201352595779264
X328,-4.55559235431076,34.4012230818673,29.8456307275565,0.8200097952229614
X329,-12.4127039119175,41.789356625328,29.3766527134105,0.8200491941233022
X330,-22.6585199737431,51.3153974053575,28.6568774316144,0.8201096549734072
X331,-16.3603961175606,45.5560353336447,29.195639216084,0.8200644000498971
X332,-1.0332610154225501,31.0353305424077,30.0020695269851,0.8199966519159303
X333,10.3191886099044,19.985631271158,30.3048198810623,0.8199712149207791
X334,-10.7659285636506,40.2596182410967,29.4936896774462,0.8200393621975323
X335,-4.36669876994414,34.1879424798177,29.8212437098736,0.8200118440750856
X336,-12.3818771053207,41.7793887643517,29.397511659031,0.8200474418433084
X337,-19.3114548514281,48.1947928224968,28.8833379710687,0.8200906333611888
X338,-2.6210713589006,32.5579517836634,29.9368804247628,0.820002128873115
X339,1.83375812118251,28.2743184468014,30.1080765679839,0.8199877454199626
X340,3.84938027714419,26.3291161881482,30.1784964652924,0.8199818287736695
X341,-1.44179364272242,31.4203086887514,29.978515046029,0.8199986308885511
X342,-0.798090881720392,30.792978578788,29.9948876970676,0.8199972553114909
X343,-15.224578374129,44.4180396204135,29.1934612462845,0.8200645830053745
X344,8.51985193454503,21.7808983645919,30.3007502991369,0.8199715568565858
X345,-8.45915945494765,38.0995140813809,29.6403546264332,0.8200270409715563
X346,-8.79029452840162,38.4894703140089,29.6991757856073,0.8200220993378492
X347,15.3811922294464,14.7581888081227,30.1393810375692,0.8199851152441278
X348,-16.8952025318171,46.0048782756473,29.1096757438302,0.8200716211553145
X349,10.78020754986,19.5268982536586,30.3071058035186,0.819971022852091
X350,-10.7211525466597,40.2309568048007,29.5098042581411,0.8200380084407844
X351,-4.63283899379915,34.4853703628341,29.852531369035,0.8200092154702153
X352,16.3253166608545,13.9426500571253,30.2679667179797,0.8199743113992004
X353,-17.332982561431,46.404470411404,29.071487849973,0.820074828973696
X354,14.8989519216356,15.4014778601663,30.3004297818019,0.8199715837871908
X355,-4.49322249719318,34.400815878,29.9075933808068,0.8200045894422421
X356,-10.1934467399153,39.7740318956664,29.5805851557511,0.8200320622113917
X357,6.05243415944809,24.1777641653355,30.2301983247836,0.8199774847522378
X358,5.73621272332318,24.480341619024,30.2165543423472,0.819978631132462
X359,9.1409029451142,21.107002055349,30.2479050004632,0.8199759970158059
X360,-10.6373745018734,40.1401132837648,29.5027387818914,0.8200386019992166
X361,-1.94106286591326,31.9232224441463,29.982159578233,0.8199983246871806
